created_at,full_text,username,label_UK
Sun Apr 06 02:14:03 +0000 2025,@thornecr4wley @KatzeNada @ikanatassa Karna si ika akun besar kan? Kalian udah sering cari masalah kok ngata2in org tapi kau diam bahkan kau sendiri hobi ngatain,StefanjingYin,
Sun Apr 06 02:05:05 +0000 2025,@aespalsh @ikanatassa Tweet dia yg nikah in this ecomomi juga salah sih buat ngajakin muslimah jadi perawan tua berjamaah like her giliran dibales tantrum,greysaid06,UK_misogyny
Sun Apr 06 01:52:03 +0000 2025,@thornecr4wley @Gendis_Wari @KatzeNada @ikanatassa Lah ya udah dikatain sebatang kara ga usaj nangis donk ,StefanjingYin,
Sun Apr 06 01:51:06 +0000 2025,@thornecr4wley @KatzeNada @ikanatassa Emang ada gw blg dia bener? Makanya jgn sembarangan jg doxxing2 org di TL kalo ga tau hukum,StefanjingYin,
Sun Apr 06 01:34:38 +0000 2025,@thornecr4wley @raykairi @KatzeNada @ikanatassa Lah emang lu bukan feminis?,StefanjingYin,UK_patriarki
Sun Apr 06 01:34:18 +0000 2025,@thornecr4wley @Gendis_Wari @KatzeNada @ikanatassa Lah ngebales kalian yg biasa ngatain org incel cunt lonte kan ga mslh donk?,StefanjingYin,
Sun Apr 06 01:24:04 +0000 2025,@thornecr4wley @KatzeNada @ikanatassa Doxxing ga kata etika apa kata hukum?,StefanjingYin,
Sun Apr 06 01:23:14 +0000 2025,@atchaleysou @KatzeNada @rempeyek_kcng @bangjerrrr @catzenada Kebetulan bener sih gw pake foto &amp; nama pasien RSJ di malang apa gw pake muka inang2 ini aja ya? https://t.co/GhvmHwhFhu,StefanjingYin,
Sun Apr 06 01:21:10 +0000 2025,@atchaleysou @KatzeNada @rempeyek_kcng @bangjerrrr @catzenada Kyk inang2 ini ya cengeng? Jgn2 pasien poli jiwa https://t.co/HVTvCMRvO0,StefanjingYin,
Sun Apr 06 01:14:46 +0000 2025,@atchaleysou @KatzeNada @rempeyek_kcng @bangjerrrr @catzenada Ya lu lah malu2in udah nuduh org salah lagi ODGJ ,StefanjingYin,
Sun Apr 06 00:24:29 +0000 2025,@thornecr4wley @Gendis_Wari @KatzeNada @ikanatassa Lah lu ngatain misoginis ke gw ga ngelecehin? Malah playing victim,StefanjingYin,
Sun Apr 06 00:23:38 +0000 2025,@thornecr4wley @KatzeNada @irregularwyss @ikanatassa Trus ngapain lu nyebarin data si wirdan? Kan bukan lu yg gelud sinting,StefanjingYin,
Sun Apr 06 00:23:10 +0000 2025,@thornecr4wley @irregularwyss @KatzeNada @ikanatassa Lah emang doxxing ga berlaku gmana? Grok aja blg etika sama hukum ga sejalan etika blg bukan nyebarin data kalo hukum blg iya lu mau apa?,StefanjingYin,
Sun Apr 06 00:21:20 +0000 2025,@kucingmakansate @KatzeNada @ikanatassa ODGJ kok teriak ODGJ nih ODGJ doxxing trus hapus karna malu sendiri kelakuan sampahnya https://t.co/IY6LLv2XHx,StefanjingYin,
Sun Apr 06 00:19:09 +0000 2025,@thornecr4wley @KatzeNada @irregularwyss @ikanatassa Nah ga berani kan? Karna kau akhirnya sadar konsekwensi hukum emang yg gelud sama si wirdan kau apa si ika?,StefanjingYin,
Sun Apr 06 00:16:58 +0000 2025,@irregularwyss @thornecr4wley @KatzeNada @ikanatassa Pdhl jelas ya hukum dan etik ga selalu sejalan msh aja diplintir demi mengesahkan doxxing,StefanjingYin,
Sun Apr 06 00:14:25 +0000 2025,@thornecr4wley @KatzeNada @irregularwyss @ikanatassa Silahkan lu coba sebar semua akun2 yg lu tau nama aslinya ambil dari dikti open kok gw mau liat lu aman ga,StefanjingYin,
Sun Apr 06 00:10:37 +0000 2025,@denikn @KatzeNada @shoyohchi bocil blm jelas hidupnya duit msh minta emak tembok rmh belang blonteng ketipu merchan lagi bisa2nya ngata2in org,StefanjingYin,
Sun Apr 06 00:07:13 +0000 2025,@thornecr4wley @KatzeNada @irregularwyss @ikanatassa Ada waktunya org2 kyk lu yg normalisasi doxxing bakal kena kok tunggu aja,StefanjingYin,
Sun Apr 06 00:06:29 +0000 2025,@thornecr4wley @irregularwyss @KatzeNada @ikanatassa Emang lu goblok masak mau gw blg pinter? Kalo pinter lu minimal tau hukum,StefanjingYin,UK_misogyny
Sun Apr 06 00:05:51 +0000 2025,@thornecr4wley @Gendis_Wari @KatzeNada @ikanatassa Iya gw tau lu goblok nanti org lain tau nama asli lu disebarin data dikti lu jgn nangis ya anon idiot,StefanjingYin,UK_misogyny
Sun Apr 06 00:05:01 +0000 2025,@thornecr4wley @Gendis_Wari @KatzeNada @ikanatassa Out of topic katanya dia kira akun2 feminis malaikat kali anjing begitu ,StefanjingYin,UK_patriarki
Sat Apr 05 23:39:49 +0000 2025,@thornecr4wley @Gendis_Wari @KatzeNada @ikanatassa Mentang2 lu akun anon boleh nyebarin data org lain tanpa konsekwensi hukum? Enak bgt ya,StefanjingYin,
Sat Apr 05 23:38:20 +0000 2025,@thornecr4wley @irregularwyss @KatzeNada @ikanatassa Lu itu goblok org disini ga semuanya dukung wirdan blm tentu semua jg suka kelakuan para anjing doxxing kyk kalian,StefanjingYin,UK_misogyny
Sat Apr 05 23:37:26 +0000 2025,@thornecr4wley @KatzeNada @irregularwyss @ikanatassa Gobloknya ya ampun sekalian aja kau sebar data2 dikti org yg kau tau namanya idiot,StefanjingYin,UK_misogyny
Sat Apr 05 23:36:56 +0000 2025,@thornecr4wley @Gendis_Wari @KatzeNada @ikanatassa Kawan lu kalo ngebacot mikir dulu ga konsekwensinya? Feminis aja anjing kyk gini https://t.co/7caNtSwTBO,StefanjingYin,UK_patriarki
Sat Apr 05 17:41:21 +0000 2025,eh iya ya gw harus mulai belajar buat ngumpulin isi argumen ttg pentingnya persiapan sbelum memutuskan untuk menikah kepada khsuusnya ibunda. setidaknya pasti blio bakal ngeluarin keyword perawan tua dan kesuburan . bahkan utk 10 tahun ke depan aja gw masi ragu,loidforgirl,UK_misogyny
Sat Apr 05 16:35:44 +0000 2025,@convomf pernah dikatain persis gitu sama om sendiri alhasil sampe sekarang aku males kalau diajak ngobrol sama dia.. ketemu pun cuma senyum salim doang langsung pergi.. duduk seruangan bareng pun aku udah bt banget.. taun ini om ku yg lain bilang gini ihh ini perawan tua ,Rkive_loona,UK_misogyny
Sat Apr 05 14:01:18 +0000 2025,@ltyntc @RUBII_110 Riil mending jadi perawan tua,kbyfredhy9522,UK_misogyny
Sat Apr 05 13:19:08 +0000 2025,@StefanjingYin @ikanatassa Akun kamu pake nurani ga ngatain org perawan tua?,kikooott,UK_misogyny
Sat Apr 05 12:44:18 +0000 2025,@Ritalalala3 @sosmedkeras Lo kata siapa kalau cewek itu udah tua? Tp kalo ga perawan ya gatau. Tapi mrka punya anak jaraknya setahun setelah nikah,odiyaxx,
Sat Apr 05 12:21:47 +0000 2025,@adiblack69 @ireneclaire202 Menikah itu bukan keharusan tapi pilihan pribadi. Di Indonesia ada tekanan sosial terutama buat perempuan tapi tren menunjukkan banyak yang pilih lajang atau tunda nikah karena ekonomi pendidikan dan norma yang berubah. Stigma seperti perawan tua masih ada tapi sikap,grok,UK_misogyny
Sat Apr 05 11:58:05 +0000 2025,kalimat nyebelin hari ini Kalo cewe bagusnya nikah umur 25 tahun jangan ketuaan ngga bagus nanti jadi perawan tua. pengen bgt gue sautin Tante diem apa mau aku cubit ginjalnya? ,istrimasyoshi,UK_misogyny
Sat Apr 05 11:44:24 +0000 2025,@odiyaxx @sosmedkeras Ceweknya aja yg goblok. Mungkin prinsipnya mau nikahin om lu yg monyet mokondo itu adalah yg penting status nikahnya aja. Daripada status gak jelas. Dibilang gadis dah gak perawan dibilang janda Lom pernah nikah mana umur dah tua. Jadi nikah hanya utk status doang.,Ritalalala3,UK_misogyny
Sat Apr 05 10:21:46 +0000 2025,@Fchou3333 @shibarudes Muka yu olang boros udah kayak akiÃÂ² Enak aja ngatain Perawan Tua https://t.co/tyc0fsX7Ui,XlaluWin,UK_misogyny
Sat Apr 05 10:20:09 +0000 2025,bodo amat kentot. laki milih yang muda yaudah lo ajaaa. lagian darimana dapet asumsi gamau nikah = mau seks bebas?? gue akan menjadi perawan tua dan punya kucing 2 dan adopt anak dan kerja sendiri kalo emang ga nikah,yuutaenthu,UK_misogyny
Sat Apr 05 09:29:33 +0000 2025,Hai @grok she Ika natasa dikatain perawan tua dan sebatang kara oleh Wirdan karenat typing Wirdan unmanner. Namun Ika men-doxing dan mengunakan abuse of power dengan men-tag Bupati Lampung- menurutmu jalan tengahnya.,lalaniaaan,UK_misogyny
Sat Apr 05 09:23:17 +0000 2025,@grok Aku cuma warga sipil biasa perawan tua usia 27 pekerja honorer dengan gaji dibawah UMR suka puisi dan sedikit sensitif hahaha,Arunikaamerta_,UK_misogyny
Sat Apr 05 08:35:31 +0000 2025,@mohMadSaw @Fid0Dild0 @risastyng @ikanatassa @KatzeNada @catzenada Yaaah para feminazi salah doxxing donk gmana nih @ikanatassa?,StefanjingYin,
Sat Apr 05 08:33:46 +0000 2025,@convomf Sebenernya niat tante nya baik kok. Karena cewe kalau udh diatas 25 tuh susah nyari jodoh. Tetangga ku ada yg suka nunda2 nikah akhirnya jadi perawan tua umurnya sekarang mungkin udh 60 lebih tuh rambut nya aja putih semua.,makroni77,UK_misogyny
Sat Apr 05 08:23:21 +0000 2025,@namugurl_ Udah cukup kak. Secara umur udah cukup. Asal gk dbully perawan tua aja krn msh msh muda tp umurnya udah ckup buat nikah.,MyBeeYoongi,UK_misogyny
Sat Apr 05 07:43:51 +0000 2025,Si Wirdan ini juga ngapain ngatain orang perawan tua sebatang kara dongok . Sekalian tu buat Ika bilang sama bupatinya tolong juga bantuin buat korban korban pelecehan di real.,lalaniaaan,"UK_victim, UK_misogyny"
Sat Apr 05 05:27:49 +0000 2025,@tofuccity masa sampe bilang takutnya ntar jadi perawan tua ,pxteee,UK_misogyny
Sat Apr 05 05:21:57 +0000 2025,@kuduseweyesus @Kappa_2023 @__anomali__ @bangjabat10 @Kakak211 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Tapi susah jg ya kalo kita debat sama kristen jalan aja buat mereka tuhan ,StefanjingYin,
Sat Apr 05 05:20:54 +0000 2025,@Kappa_2023 @bangjabat10 @Kakak211 @__anomali__ @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Direction kalian ngadep patung yesus pdhl ga punya kiblat ya pagan donk ,StefanjingYin,
Sat Apr 05 05:19:09 +0000 2025,@Kappa_2023 @__anomali__ @bangjabat10 @Kakak211 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Kata si @Kakak211 tangan kanan berarti ya bukan tuhan donk ,StefanjingYin,
Sat Apr 05 05:18:32 +0000 2025,@Kappa_2023 @__anomali__ @bangjabat10 @Kakak211 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Kapan? ngarang aja lu haji di hentikan selama 8th hajar aswad hilang 22th bisa ngitung ga?,StefanjingYin,
Sat Apr 05 05:15:43 +0000 2025,@kuduseweyesus @Kappa_2023 @__anomali__ @Kakak211 @bangjabat10 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Mau nipu2 ala gereja dia ,StefanjingYin,
Sat Apr 05 05:15:18 +0000 2025,@Kappa_2023 @__anomali__ @bangjabat10 @Kakak211 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Tuhan dipatung pir?,StefanjingYin,
Sat Apr 05 05:13:45 +0000 2025,@Kappa_2023 @__anomali__ @bangjabat10 @Kakak211 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Kagak tuh kosong selama 22th muslim tetep ibadah,StefanjingYin,
Sat Apr 05 05:12:36 +0000 2025,@Kappa_2023 @jakblay @bangjabat10 @Kakak211 @__anomali__ @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Lah ini? https://t.co/QvcskBIbCk,StefanjingYin,
Sat Apr 05 05:10:35 +0000 2025,@kuduseweyesus @drhthariq Kan satu grup dm binaan @mx00711 ,StefanjingYin,
Sat Apr 05 05:09:44 +0000 2025,@kuduseweyesus @Kappa_2023 @__anomali__ @Kakak211 @bangjabat10 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Haji dihentikan sekitar 6-8th nunggu semua kondusif dulu karna dulu ada pebantaian jamaah banyak yg mati hajar aswad hilang 22th kalo ga goblok bukan kristen namanya ,StefanjingYin,UK_misogyny
Sat Apr 05 05:06:49 +0000 2025,@kuduseweyesus @drhthariq Oh nyontek dia itu? ,StefanjingYin,
Sat Apr 05 05:06:10 +0000 2025,@iam__stanis @yanfeimalang @KatzeNada @wandarxn @ikanatassa Kau baca akun @ikanatassa donk rame2 pada katanya lagi doxxing gw kalo feminis apa lagi akun gede mah ga mslh ya?,StefanjingYin,UK_patriarki
Sat Apr 05 05:05:05 +0000 2025,@Kappa_2023 @__anomali__ @Kakak211 @bangjabat10 @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Ga ada tuh disitu kan diblg kalo haji terhenti karna ada pembantaian bukan gara2 hajar aswad hilang makanya baca bukan judulnya doank bego,StefanjingYin,
Sat Apr 05 04:58:34 +0000 2025,makanya mereka suka pake argumen nanti jadi perawan tua loh nanti siapa yang ngurus kalo udah tua? kalo udah nikah nanti ada rezekinya sendiri perempuan bisa menua ngurus rumah dan nyari duit sendiri; nggak masalah. incels enggak bisa ,pacarnyagustd,UK_misogyny
Sat Apr 05 04:51:16 +0000 2025,@yosachaw Sinting ini bukan hate speech ke perempuan katanya women support women taik anjing https://t.co/2Gpiyeqbin,StefanjingYin,
Sat Apr 05 04:48:28 +0000 2025,@kuduseweyesus @drhthariq gara2 nipu jadi ex muslim jg tetep gereja sepi,StefanjingYin,
Sat Apr 05 04:46:36 +0000 2025,@kuduseweyesus @AyaniMel @Kakak211 @imamDouma @catzenada @bangjabat10 @Kappa_2023 @KatzeNada @LLiatono @victoragiular @__anomali__ @PaganiniP1564 @Apokrifa23 @aesculapiusw @haryopanuntun @uniqueestarrs @AlgenoaXaveriuz @Marrkus12_29 @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess roh kudusnya ada 2 dibadan masing2 apa yg jadi wasit?,StefanjingYin,
Sat Apr 05 04:46:02 +0000 2025,Bude @ikanatassa kalo woke2 libtard feminis anjing mah boleh ya menghina ortu kalo ortu kalian disenggol jgn coba2 jurus doxxing &amp; ngadu bupati jalan ninja,StefanjingYin,UK_patriarki
Sat Apr 05 04:45:22 +0000 2025,@StefanjingYin Ke psikiater bu perawan tua bukan malah hate speech ke perempuan yang lagi berjuang,yosachaw,UK_misogyny
Sat Apr 05 04:44:04 +0000 2025,@kuduseweyesus @AyaniMel @Kakak211 @imamDouma @catzenada @bangjabat10 @Kappa_2023 @KatzeNada @LLiatono @victoragiular @__anomali__ @PaganiniP1564 @Apokrifa23 @aesculapiusw @haryopanuntun @uniqueestarrs @AlgenoaXaveriuz @Marrkus12_29 @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Itu bocah dilempar2 gitu ya? Ngeri bgt ,StefanjingYin,
Sat Apr 05 04:40:34 +0000 2025,@kuduseweyesus @AyaniMel @Kakak211 @imamDouma @catzenada @bangjabat10 @Kappa_2023 @KatzeNada @LLiatono @victoragiular @__anomali__ @PaganiniP1564 @Apokrifa23 @aesculapiusw @haryopanuntun @uniqueestarrs @AlgenoaXaveriuz @Marrkus12_29 @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Buset secara brutal kyk apa ya?,StefanjingYin,
Sat Apr 05 04:39:58 +0000 2025,@iam__stanis @yanfeimalang @KatzeNada @wandarxn @ikanatassa Pdhl doxxing data org ada deliknya kalian bahkan ga tau itu ya?,StefanjingYin,
Sat Apr 05 04:39:03 +0000 2025,Pokoknya kalo feminis bebas kok ngata2in org asal feminis dikatain pasti didoxxing dibully sekeluarganya Taik,StefanjingYin,UK_patriarki
Sat Apr 05 04:36:42 +0000 2025,@SAIBdelvi Doxxing bahkan masuk delik,StefanjingYin,
Sat Apr 05 04:26:29 +0000 2025,@putrajipa @yanfeimalang @KatzeNada @iam__stanis @wandarxn @ikanatassa Ngomong sambil ngaca ya? ,StefanjingYin,
Sat Apr 05 04:23:18 +0000 2025,@atchaleysou @KatzeNada @rempeyek_kcng @bangjerrrr @catzenada Dek kalo duit msh minta ortu ga usah sok2an ngatain org lah punya malu dikit,StefanjingYin,
Sat Apr 05 04:18:31 +0000 2025,@AaronYodo Yg sinting ya kau tepuk tangan saat ada org yg didoxxing,StefanjingYin,
Sat Apr 05 04:18:30 +0000 2025,Lg debat sm org trs tba2 'moga lu ga nikah2 biar jd perawan tua' LAH DIA PIKIR tujuan idup gue nikah doang kah Kocak kalah debat malah doain hal yg ga gue cita2in amat wkwk,protprotttt,UK_misogyny
Sat Apr 05 04:16:18 +0000 2025,@AaronYodo @ikanatassa Coba ngomong sama @ikanatassa touch some grass gitu,StefanjingYin,
Sat Apr 05 04:08:22 +0000 2025,@Kakak211 @Kappa_2023 @bangjabat10 @__anomali__ @PiscinaHijau @aesculapiusw @imamDouma @Apokrifa23 @kuduseweyesus @haryopanuntun @uniqueestarrs @KatzeNada @AlgenoaXaveriuz @Marrkus12_29 @PaganiniP1564 @victoragiular @catzenada @mohMadSaw @jesusabeggar @FruitLover2345 @DwiSuniti78498 @AnusEmperor @AriesaNorman @Kudustetanus2 @roculpakulus @paulusanus @grace_sihab21 @alannairnu @pdtsigit @SifatAlami @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @KemenperinRI @anusrohkudis @SammiSoh @kadrunmampos @filosofiksi @PaijoKhentirr @AsbabulKopi @Mundiwangi4 @Tita83079013 @jonnypengacara @ProfOnline_id @VividProwess Tangan kanan? Berarti anak buah donk ada yg punya otoritas lbh tinggi? Ya bukan tuhan lah goblok ,StefanjingYin,UK_misogyny
